,resnet50-0,resnet50-1,resnet50-2,resnet50-3
21919,1,0,1,0
21920,0,0,1,1
21921,1,1,1,1
21922,0,1,1,1
21923,1,1,1,1
21924,1,1,0,1
21925,1,0,1,1
21926,1,0,1,1
21927,0,1,1,0
21928,0,0,1,1
21929,0,1,0,1
21930,0,1,0,1
21931,1,0,1,0
21932,1,1,1,0
21933,0,0,0,1
21934,0,0,1,1
21935,1,0,0,0
21936,1,1,1,0
21937,0,0,1,1
21938,1,0,1,1
21939,1,1,1,0
21940,0,1,1,0
21941,1,0,1,1
21942,0,1,0,0
21943,1,0,0,1
21944,0,0,1,0
21945,0,0,1,0
21946,1,1,0,1
21947,1,1,0,1
21948,0,0,1,0
21949,0,1,0,1
21950,0,1,1,1
21951,1,1,1,1
21952,1,0,1,0
21953,1,0,0,0
21954,1,1,1,1
21955,0,1,1,1
21956,1,0,0,0
21957,0,0,0,0
21958,1,1,0,0
21959,1,1,0,1
21960,1,1,1,1
21961,1,0,0,0
21962,0,0,0,0
21963,1,1,0,0
21964,1,0,0,0
21965,0,0,0,0
21966,0,1,1,1
21967,1,0,0,0
21968,1,1,1,0
21969,0,0,1,0
21970,0,1,1,1
21971,1,0,0,0
21972,1,1,0,0
21973,1,1,0,0
21974,0,1,0,1
21975,0,0,1,1
21976,1,1,0,1
21977,1,0,0,0
21978,0,1,0,1
21979,0,1,0,0
21980,0,1,0,1
21981,1,1,1,1
21982,0,0,0,1
21983,1,0,1,0
21984,1,1,0,1
21985,1,0,1,1
21986,0,1,1,0
21987,0,1,1,1
21988,1,1,1,1
21989,1,1,1,1
21990,1,0,1,0
21991,1,0,1,0
21992,1,1,0,1
21993,1,0,1,1
21994,1,1,0,1
21995,1,1,0,0
21996,0,0,1,0
21997,0,0,1,0
21998,1,0,0,0
21999,1,0,1,0
22000,0,1,0,1
22001,1,1,0,1
22002,0,1,0,1
22003,0,0,1,0
22004,0,1,1,1
22005,0,1,1,0
22006,0,0,0,1
22007,1,0,1,0
22008,1,0,1,0
22009,1,1,1,1
22010,0,1,1,0
22011,0,0,1,0
22012,1,1,0,0
22013,1,0,1,1
22014,0,1,0,0
22015,1,1,0,0
22016,1,1,1,1
22017,1,1,1,0
22018,1,0,1,1
22019,1,1,1,0
22020,0,1,0,0
22021,1,0,1,0
22022,1,0,0,0
22023,1,0,1,1
22024,1,1,1,0
22025,0,0,0,0
22026,0,0,1,1
22027,1,1,0,1
22028,0,0,1,0
22029,1,0,0,1
22030,0,1,1,0
22031,0,1,1,0
22032,0,0,0,1
22033,1,0,1,0
22034,0,0,1,0
22035,0,1,0,0
22036,1,1,0,0
22037,1,0,0,1
22038,1,0,0,1
22039,0,1,1,0
22040,0,0,1,0
22041,0,1,0,1
22042,0,0,0,0
22043,1,0,0,0
22044,0,1,0,0
22045,0,1,0,0
22046,1,1,1,0
22047,0,1,1,1
22048,1,0,0,1
22049,0,0,0,0
22050,1,1,1,1
22051,1,0,1,1
22052,0,0,1,1
22053,0,1,1,1
22054,1,0,0,0
22055,1,1,0,1
22056,1,0,0,1
22057,0,1,0,0
22058,0,1,0,1
22059,0,0,1,1
22060,0,0,1,1
22061,0,1,1,1
22062,0,0,0,1
22063,1,0,0,1
22064,0,0,1,0
22065,0,1,1,0
22066,1,0,1,0
22067,0,0,0,1
22068,1,1,0,1
22069,0,0,1,0
22070,1,1,0,1
22071,0,0,0,0
22072,0,1,0,1
22073,0,0,1,0
22074,0,1,1,1
22075,1,0,1,0
22076,1,1,1,0
22077,1,1,1,1
22078,1,1,1,1
22079,0,0,1,0
22080,0,1,0,0
22081,1,1,0,1
22082,1,1,1,0
22083,0,0,0,0
22084,0,1,1,0
22085,1,0,0,1
22086,0,0,1,0
22087,0,1,1,1
22088,1,0,0,1
22089,1,0,0,0
22090,1,0,0,1
22091,1,0,0,0
22092,0,1,1,1
22093,1,1,0,0
22094,1,0,1,0
22095,1,1,1,1
22096,1,0,0,0
22097,0,1,0,0
22098,0,1,1,0
22099,0,0,1,0
22100,0,0,1,0
22101,1,1,0,1
22102,1,1,0,0
22103,0,0,0,0
22104,0,1,0,0
22105,1,0,1,1
22106,0,1,0,1
22107,0,1,0,0
22108,1,1,0,0
22109,0,0,1,1
22110,0,0,1,0
22111,0,1,0,1
22112,1,0,0,0
22113,0,0,1,1
22114,0,0,1,1
22115,1,1,0,0
22116,1,1,0,1
22117,0,1,1,1
22118,0,0,1,1
22119,0,0,1,1
22120,0,1,0,1
22121,1,1,1,0
22122,1,1,1,1
22123,0,1,0,0
22124,0,1,0,1
22125,0,0,0,0
22126,1,1,1,0
22127,1,0,1,0
22128,1,1,0,0
22129,1,0,0,1
22130,1,0,1,1
22131,0,0,0,0
22132,1,0,0,0
22133,1,0,0,1
22134,1,1,1,1
22135,0,0,0,0
22136,1,1,1,1
22137,1,1,0,1
22138,0,0,1,1
22139,0,1,1,0
22140,1,1,1,0
22141,1,1,0,0
22142,0,0,0,1
22143,0,0,1,0
22144,0,1,0,1
22145,1,0,0,1
22146,0,0,0,1
22147,1,0,0,0
22148,1,1,0,1
22149,0,1,1,1
22150,1,1,1,1
22151,1,0,0,1
22152,1,0,1,1
22153,0,1,0,1
22154,1,0,0,1
22155,0,1,1,1
22156,1,1,1,1
22157,1,1,1,1
22158,1,0,1,0
22159,0,0,0,1
22160,1,1,1,1
22161,1,0,0,0
22162,1,1,1,1
22163,1,1,0,1
22164,0,1,1,0
22165,1,1,0,1
22166,1,1,1,0
22167,0,0,1,0
22168,0,1,0,0
22169,0,1,1,0
22170,0,1,1,1
22171,0,1,1,1
22172,1,0,0,1
22173,1,1,0,1
22174,0,0,0,0
22175,1,0,1,1
22176,0,0,0,1
22177,1,0,0,1
22178,0,0,0,1
22179,0,1,1,0
22180,0,1,1,1
22181,1,1,1,1
22182,1,0,1,0
22183,1,1,0,0
22184,0,0,1,0
22185,0,1,1,0
22186,1,0,1,0
22187,1,0,1,1
22188,0,0,1,1
22189,0,0,0,0
22190,0,0,0,1
22191,1,1,0,1
22192,0,1,1,1
22193,0,0,0,1
22194,0,0,0,1
22195,0,1,0,1
22196,1,1,1,1
22197,1,1,1,1
22198,1,1,1,0
22199,1,1,0,0
22200,0,0,0,1
22201,1,1,1,0
22202,0,1,1,1
22203,0,1,0,1
22204,1,1,0,0
22205,0,1,0,0
22206,1,1,1,1
22207,1,1,0,0
22208,1,1,1,0
22209,0,0,0,1
22210,0,1,1,0
22211,0,1,0,1
22212,1,0,0,1
22213,1,1,1,1
22214,0,1,1,0
22215,0,1,0,0
22216,0,0,0,0
22217,1,1,0,1
22218,1,1,0,0
22219,1,1,1,0
22220,1,0,0,0
22221,1,1,0,1
22222,0,1,0,0
22223,0,0,1,1
22224,0,0,1,1
22225,0,0,0,1
22226,0,0,1,0
22227,1,1,0,1
22228,0,1,1,0
22229,0,0,1,0
22230,0,1,0,0
22231,0,0,1,0
22232,0,0,1,1
22233,1,1,1,1
22234,1,0,0,0
22235,0,0,1,0
22236,1,0,0,0
22237,0,1,0,1
22238,0,0,0,0
22239,0,1,0,0
22240,1,1,1,1
22241,1,0,1,1
22242,0,1,0,1
22243,1,1,1,1
22244,0,0,1,1
22245,0,0,1,0
22246,0,1,1,0
22247,0,1,0,1
22248,0,1,1,1
22249,1,0,1,0
22250,0,1,0,0
22251,1,0,1,1
22252,1,0,1,0
22253,0,0,0,0
22254,0,0,0,0
22255,1,0,1,1
22256,0,1,1,1
22257,1,0,1,1
22258,1,0,1,1
22259,1,1,0,1
22260,1,1,0,1
22261,1,1,0,1
22262,1,0,0,1
22263,0,0,0,1
22264,0,0,1,0
22265,1,1,0,1
22266,0,1,1,1
22267,1,1,0,0
22268,0,1,0,0
22269,1,1,0,1
22270,1,0,0,1
22271,0,0,1,1
22272,0,1,0,1
22273,0,0,0,0
22274,1,1,0,1
22275,0,1,1,0
22276,0,0,0,1
22277,0,1,0,1
22278,0,1,1,0
22279,0,0,1,0
22280,1,1,1,1
22281,0,1,0,0
22282,1,1,0,1
22283,1,0,1,1
22284,1,0,0,1
22285,1,1,1,0
22286,0,0,0,0
22287,1,0,1,1
22288,0,1,1,0
22289,0,0,1,1
22290,1,1,1,1
22291,1,1,1,0
22292,1,0,0,1
22293,0,0,1,1
22294,1,0,0,0
22295,1,0,1,1
22296,1,0,1,1
22297,0,0,0,1
22298,1,0,0,1
22299,0,1,0,0
22300,0,0,1,0
22301,0,0,1,0
22302,1,0,0,1
22303,1,0,0,1
22304,1,0,0,1
22305,0,0,1,0
22306,1,0,1,1
22307,0,1,0,0
22308,0,1,0,0
22309,1,1,1,0
22310,1,1,1,0
22311,1,1,1,1
22312,1,1,1,0
22313,1,0,1,1
22314,1,0,0,1
22315,1,0,1,1
22316,1,1,0,1
22317,0,0,0,1
22318,0,1,1,1
22319,0,0,1,1
22320,1,0,1,0
22321,0,0,1,0
22322,0,1,1,0
22323,0,1,1,0
22324,1,1,0,0
22325,1,1,1,0
22326,0,0,1,1
22327,0,1,1,0
22328,0,0,0,0
22329,0,0,0,1
22330,1,0,1,1
22331,0,1,0,1
22332,0,1,0,1
22333,1,1,1,0
22334,0,1,0,0
22335,1,0,0,1
22336,0,0,1,1
22337,1,1,1,1
22338,0,0,1,0
22339,0,1,0,0
22340,1,0,0,0
22341,1,1,0,0
22342,0,0,1,0
22343,0,1,1,1
22344,1,1,0,1
22345,0,1,1,0
22346,1,1,1,0
22347,1,0,0,1
22348,1,0,1,0
22349,1,0,0,1
22350,0,0,0,0
22351,1,0,0,0
22352,1,1,0,1
22353,1,1,0,0
22354,1,1,1,1
22355,0,0,1,1
22356,1,1,1,1
22357,0,0,0,0
22358,1,1,0,1
22359,1,1,1,0
22360,0,1,0,1
22361,1,0,0,0
22362,1,1,1,0
22363,1,1,0,1
22364,1,0,1,0
22365,1,0,1,1
22366,1,0,1,1
22367,1,1,1,1
22368,0,0,1,0
22369,1,1,0,0
22370,1,0,0,1
22371,0,1,1,1
22372,1,0,0,1
22373,1,1,1,1
22374,0,0,0,1
22375,0,0,1,0
22376,0,1,1,1
22377,0,0,0,0
22378,0,0,1,0
22379,0,1,0,1
22380,0,1,0,0
22381,1,1,1,0
22382,0,0,0,1
22383,0,0,0,0
22384,0,0,0,1
22385,1,0,1,1
22386,0,1,1,1
22387,1,0,0,0
22388,0,0,0,1
22389,1,1,1,1
22390,0,0,1,1
22391,1,0,0,1
22392,0,1,1,1
22393,0,0,0,1
22394,1,1,0,0
22395,1,0,0,1
22396,1,0,0,1
22397,1,0,1,1
22398,1,1,0,0
22399,1,0,1,1
22400,1,0,0,1
22401,0,0,0,0
22402,1,1,1,0
22403,0,0,1,0
22404,1,0,0,1
22405,0,1,1,1
22406,0,0,0,1
22407,1,0,1,0
22408,0,0,0,0
22409,0,0,1,0
22410,0,0,1,0
22411,0,0,0,0
22412,0,0,1,1
22413,0,0,1,1
22414,0,0,0,0
22415,1,1,0,0
22416,1,0,1,1
22417,1,1,0,1
22418,0,0,0,1
22419,1,0,0,0
22420,0,0,0,0
22421,0,1,0,1
22422,0,0,0,1
22423,0,1,1,1
22424,0,0,0,0
22425,1,0,1,0
22426,1,0,0,0
22427,1,0,1,0
22428,1,0,1,1
22429,0,0,1,0
22430,0,0,1,0
22431,0,0,1,0
22432,0,0,0,0
22433,1,1,1,0
22434,0,0,1,0
22435,0,0,1,1
22436,1,0,1,0
22437,1,1,0,1
22438,0,1,0,0
22439,1,1,0,1
22440,1,0,0,0
22441,0,0,1,1
22442,1,0,0,0
22443,0,1,0,0
22444,0,1,1,1
22445,0,0,0,0
22446,0,1,1,0
22447,1,1,0,0
22448,0,0,1,0
22449,0,0,1,1
22450,1,0,1,1
22451,1,1,0,1
22452,1,0,1,1
22453,0,0,1,1
22454,1,1,0,0
22455,1,0,0,0
22456,0,0,0,0
22457,1,1,0,0
22458,0,1,0,0
22459,1,1,1,1
22460,0,1,0,1
22461,0,1,1,0
22462,1,0,0,0
22463,0,0,1,0
22464,1,1,1,1
22465,0,0,0,1
22466,1,1,0,0
22467,0,0,1,1
22468,0,1,0,1
22469,0,1,0,1
22470,0,1,1,1
22471,0,0,0,0
22472,1,1,0,0
22473,0,1,0,1
22474,1,0,0,1
22475,1,0,1,0
22476,0,1,0,1
22477,1,0,0,0
22478,1,0,1,0
22479,0,1,0,0
22480,1,0,0,1
22481,0,0,0,0
22482,1,0,1,1
22483,1,1,1,1
22484,0,1,1,0
22485,1,1,0,0
22486,1,0,1,0
22487,0,1,0,1
22488,0,0,1,1
22489,0,0,1,1
22490,1,0,1,1
22491,1,1,1,1
22492,0,1,0,1
22493,0,0,1,1
22494,0,0,1,1
22495,1,1,1,1
22496,0,0,0,1
22497,1,1,1,1
22498,1,1,0,1
22499,1,0,0,1
22500,1,1,0,1
22501,1,1,1,0
22502,1,0,0,0
22503,1,0,0,1
22504,1,0,1,0
22505,1,0,1,0
22506,1,0,1,0
22507,0,0,1,0
22508,1,1,1,1
22509,1,1,0,0
22510,0,0,1,0
22511,1,1,0,1
22512,1,0,1,0
22513,0,1,0,1
22514,1,0,0,0
22515,1,1,1,1
22516,1,1,0,1
22517,0,0,0,0
22518,1,0,1,1
22519,0,1,1,1
22520,1,1,0,1
22521,0,1,0,0
22522,1,1,0,1
22523,0,0,1,1
22524,0,0,0,1
22525,0,0,1,1
22526,1,1,0,0
22527,1,1,0,0
22528,0,0,1,1
22529,1,0,0,1
22530,0,0,1,1
22531,0,1,1,1
22532,1,1,0,1
22533,1,0,0,1
22534,1,1,0,0
22535,0,1,0,0
22536,1,1,1,0
22537,1,0,0,0
22538,1,0,1,0
22539,0,0,0,1
22540,0,0,0,1
22541,0,1,1,1
22542,0,0,1,0
22543,1,1,1,0
22544,0,1,0,1
22545,1,1,0,1
22546,0,1,1,1
22547,0,0,1,0
22548,0,0,1,0
22549,0,0,0,0
22550,0,1,0,1
22551,1,0,0,1
22552,1,1,1,1
22553,1,0,0,1
22554,1,1,0,0
22555,1,0,0,0
22556,1,1,0,0
22557,0,1,0,0
22558,0,0,0,0
22559,1,1,1,1
22560,0,0,1,1
22561,0,1,1,1
22562,0,0,1,1
22563,0,0,0,0
22564,0,0,0,1
22565,0,0,1,1
22566,0,1,1,0
22567,0,0,0,1
22568,1,0,1,0
22569,0,1,1,1
22570,0,1,0,1
22571,0,0,1,1
22572,0,0,0,1
22573,0,0,0,1
22574,1,0,1,0
22575,1,1,0,1
22576,0,1,0,0
22577,1,0,1,0
22578,0,1,1,0
22579,0,1,0,1
22580,0,1,1,1
22581,1,0,0,0
22582,0,1,0,0
22583,0,1,0,1
22584,1,1,0,0
22585,1,1,0,1
22586,0,1,0,1
22587,0,1,1,0
22588,0,0,0,0
22589,0,1,1,1
22590,0,0,0,0
22591,0,1,1,0
22592,1,1,0,1
22593,0,0,1,0
22594,1,1,0,1
22595,0,1,1,1
22596,1,0,0,1
22597,1,0,1,1
22598,1,0,1,1
22599,1,1,0,0
22600,0,0,0,1
22601,1,1,1,0
22602,1,1,1,1
22603,0,0,0,1
22604,1,0,1,0
22605,1,0,1,0
22606,0,1,1,1
22607,1,1,0,1
22608,0,0,0,1
22609,1,1,1,0
22610,0,0,0,1
22611,0,0,0,0
22612,1,1,0,0
22613,0,0,0,0
22614,1,0,1,0
22615,1,1,1,0
22616,1,0,0,0
22617,1,1,0,0
22618,0,1,0,1
22619,1,1,1,1
22620,0,0,1,0
22621,1,1,1,1
22622,1,0,1,1
22623,1,0,1,1
22624,1,1,1,0
22625,1,1,0,0
22626,1,1,0,0
22627,1,1,1,1
22628,0,0,0,0
22629,1,0,1,1
22630,0,1,1,0
22631,0,0,0,1
22632,1,1,1,1
22633,1,0,1,1
22634,0,0,0,0
22635,1,0,0,0
22636,1,0,1,0
22637,1,1,1,0
22638,0,1,0,0
22639,0,0,0,1
22640,1,1,0,1
22641,1,0,1,0
22642,1,1,0,1
22643,1,0,1,1
22644,1,0,0,0
22645,0,0,0,1
22646,1,0,0,0
22647,0,1,1,0
22648,1,1,1,0
22649,1,0,1,0
22650,0,0,0,0
22651,0,1,1,0
22652,1,0,1,1
22653,1,1,0,1
22654,1,1,1,1
22655,1,1,1,0
22656,1,1,0,0
22657,0,1,0,0
22658,1,0,1,1
22659,1,1,0,1
22660,0,0,0,0
22661,1,0,0,0
22662,0,0,1,0
22663,1,1,1,0
22664,0,0,1,1
22665,0,0,1,1
22666,0,0,1,0
22667,0,0,1,0
22668,1,0,0,0
22669,1,1,0,0
22670,1,0,1,1
22671,0,1,1,1
22672,0,1,0,1
22673,1,1,1,0
22674,0,1,0,0
22675,1,1,0,1
22676,0,1,0,0
22677,0,1,1,1
22678,1,1,1,0
22679,0,0,1,0
22680,0,1,0,0
22681,1,1,1,0
22682,1,0,0,0
22683,0,1,0,0
22684,1,0,1,1
22685,1,0,1,0
22686,1,0,0,0
22687,0,1,1,0
22688,1,1,0,0
22689,1,1,0,1
22690,0,1,0,0
22691,0,1,0,0
22692,1,0,0,0
22693,0,1,0,0
22694,1,1,1,1
22695,1,0,0,1
22696,1,0,0,1
22697,1,0,0,1
22698,1,0,0,1
22699,0,1,0,0
22700,0,0,1,0
22701,1,0,1,1
22702,0,0,1,0
22703,1,1,0,0
22704,1,1,0,1
22705,0,0,1,0
22706,1,1,1,0
22707,1,0,1,0
22708,0,1,0,0
22709,1,1,0,1
22710,1,1,0,1
22711,0,0,1,1
22712,1,0,0,0
22713,0,1,0,1
22714,0,1,1,1
22715,0,0,1,1
22716,0,0,0,1
22717,0,1,1,0
22718,1,0,1,0
22719,1,0,1,1
22720,1,0,0,0
22721,0,1,1,0
22722,1,1,0,1
22723,1,1,1,1
22724,1,0,0,0
22725,1,1,1,0
22726,0,1,1,0
22727,1,1,0,0
22728,0,1,0,1
22729,0,1,1,1
22730,1,1,0,0
22731,0,1,1,0
22732,0,0,1,0
22733,1,1,1,0
22734,1,0,1,0
22735,1,0,1,0
22736,1,1,1,0
22737,0,0,1,0
22738,0,1,0,1
22739,1,1,1,0
22740,0,1,0,1
22741,0,0,1,1
22742,0,0,1,1
22743,0,1,1,0
22744,0,1,1,1
22745,1,0,0,1
22746,1,0,0,0
22747,1,0,0,1
22748,0,0,1,0
22749,1,1,0,0
22750,0,1,1,1
22751,1,0,0,0
22752,0,0,0,1
22753,1,0,1,0
22754,1,0,0,1
22755,0,0,0,1
22756,1,0,1,1
22757,0,0,1,1
22758,1,0,0,0
22759,0,1,0,0
22760,1,0,0,0
22761,0,0,1,1
22762,1,0,0,1
22763,1,1,0,0
22764,0,0,1,1
22765,1,1,1,1
22766,0,0,0,0
22767,0,0,0,1
22768,1,0,1,0
22769,0,1,0,0
22770,0,0,0,1
22771,0,0,1,0
22772,1,1,0,0
22773,0,1,0,0
22774,1,0,0,0
22775,0,0,1,0
22776,1,0,0,1
22777,1,0,1,1
22778,0,0,1,1
22779,1,0,1,0
22780,0,1,1,0
22781,0,0,0,1
22782,0,1,1,1
22783,1,1,1,1
22784,0,1,1,0
22785,0,0,1,1
22786,1,1,1,1
22787,0,1,0,1
22788,1,0,0,1
22789,0,0,0,1
22790,1,0,0,1
22791,1,0,0,0
22792,1,1,0,0
22793,1,0,0,0
22794,0,0,1,0
22795,0,0,0,1
22796,1,0,0,0
22797,0,1,1,0
22798,0,1,1,0
22799,1,1,0,0
22800,0,1,0,0
22801,0,1,0,0
22802,1,0,1,0
22803,0,0,0,0
22804,1,1,0,1
22805,1,1,1,1
22806,1,1,1,0
22807,1,1,1,0
22808,0,1,0,1
22809,0,1,0,0
22810,0,1,1,0
22811,1,0,0,0
22812,1,0,1,1
22813,0,1,0,1
22814,1,0,0,0
22815,1,0,1,0
22816,1,0,0,1
22817,1,1,0,0
22818,0,1,0,0
22819,0,0,1,0
22820,0,1,1,0
22821,0,1,0,0
22822,1,1,0,1
22823,0,1,1,1
22824,1,0,0,0
22825,0,1,1,1
22826,0,0,1,0
22827,1,0,0,0
22828,0,0,0,0
22829,1,0,0,1
22830,0,0,1,0
22831,1,1,0,1
22832,1,0,1,1
22833,1,0,0,1
22834,0,0,1,0
22835,0,1,1,0
22836,1,1,1,1
22837,1,1,1,1
22838,0,1,1,1
22839,1,1,0,1
22840,1,0,1,0
22841,0,0,0,0
22842,0,0,1,0
22843,0,0,0,1
22844,0,1,1,0
22845,0,1,0,1
22846,1,1,0,0
22847,0,1,0,0
22848,1,1,1,1
22849,0,0,0,1
22850,0,0,0,0
22851,0,1,1,0
22852,0,1,1,0
22853,0,0,0,0
22854,1,1,0,1
22855,0,1,1,0
22856,1,0,1,0
22857,0,1,0,1
22858,0,0,0,0
22859,1,0,0,1
22860,1,0,1,1
22861,1,0,1,0
22862,0,0,0,1
22863,1,1,1,1
22864,1,1,0,1
22865,0,0,1,0
22866,0,0,0,0
22867,1,0,0,0
22868,1,0,1,0
22869,1,1,1,1
22870,1,0,1,0
22871,1,1,1,1
22872,0,0,0,1
22873,0,1,0,0
22874,0,1,1,0
22875,1,0,1,0
22876,1,1,1,1
22877,0,0,0,0
22878,1,1,0,1
22879,1,0,0,0
22880,1,1,0,0
22881,1,0,0,0
22882,1,0,0,1
22883,0,1,1,0
22884,1,1,0,1
22885,1,1,1,1
22886,0,1,1,1
22887,1,0,0,0
22888,0,0,0,1
22889,0,1,1,0
22890,0,0,1,0
22891,0,0,1,0
22892,1,1,0,0
22893,0,0,1,1
22894,1,1,0,0
22895,0,0,0,1
22896,1,0,1,1
22897,0,0,1,1
22898,1,0,1,0
22899,1,0,0,1
22900,1,1,0,1
22901,0,1,1,0
22902,0,1,1,1
22903,0,1,0,1
22904,1,1,0,0
22905,1,1,1,0
22906,0,1,0,1
22907,1,0,0,0
22908,1,1,0,0
22909,0,0,0,1
22910,1,1,0,1
22911,1,0,1,1
22912,0,0,1,0
22913,0,0,1,1
22914,1,0,1,1
22915,1,0,1,0
22916,1,0,0,0
22917,0,1,1,0
22918,1,0,1,0
22919,1,1,1,1
22920,1,0,1,1
22921,1,0,1,0
22922,0,1,1,0
22923,0,0,0,0
22924,0,0,1,0
22925,1,0,1,0
22926,0,0,1,1
22927,1,1,1,0
22928,1,1,1,1
22929,0,0,1,0
22930,1,0,0,1
22931,0,1,1,1
22932,0,1,1,0
22933,0,0,1,0
22934,0,1,1,0
22935,1,1,1,1
22936,1,0,0,1
22937,0,0,0,0
22938,1,0,0,1
22939,0,1,0,0
22940,1,1,1,1
22941,1,0,1,0
22942,1,1,0,0
22943,1,1,0,0
22944,0,1,0,1
22945,0,0,0,1
22946,1,0,1,1
22947,0,0,0,0
22948,0,0,1,1
22949,1,1,1,1
22950,1,0,1,1
22951,0,1,0,0
22952,1,1,0,1
22953,0,1,0,1
22954,1,0,0,0
22955,1,1,0,0
22956,1,0,1,0
22957,1,1,0,0
22958,1,1,0,0
22959,1,1,1,0
22960,0,1,1,0
22961,0,0,1,1
22962,0,1,0,1
22963,0,1,1,0
22964,1,1,0,0
22965,1,1,0,0
22966,0,1,1,1
22967,1,0,0,0
22968,0,1,0,1
22969,1,1,0,1
22970,0,1,0,1
22971,0,1,0,0
22972,0,1,1,1
22973,0,0,0,1
22974,1,1,0,0
22975,1,0,0,1
22976,1,0,1,1
22977,0,1,1,0
22978,0,1,1,0
22979,0,0,0,0
22980,1,1,1,0
22981,0,1,1,1
22982,1,0,0,1
22983,1,0,0,1
22984,1,1,0,0
22985,1,1,0,1
22986,1,1,1,1
22987,1,0,1,1
22988,0,1,0,1
22989,1,0,1,1
22990,0,1,0,0
22991,0,1,0,0
22992,1,1,0,0
22993,0,1,0,0
22994,0,0,1,0
22995,1,1,1,0
22996,1,1,1,1
22997,0,1,0,0
22998,1,1,0,1
22999,0,0,1,0
23000,1,1,0,0
23001,1,0,1,1
23002,0,0,0,1
23003,1,1,1,1
23004,0,0,1,0
23005,1,0,1,0
23006,1,0,0,1
23007,1,0,1,0
23008,0,0,1,0
23009,1,0,1,0
23010,0,0,1,1
23011,1,0,0,1
23012,1,1,0,1
23013,0,1,1,1
23014,0,0,1,1
23015,1,1,1,1
23016,0,1,0,0
23017,1,1,0,0
23018,0,0,1,0
23019,1,0,1,0
23020,0,0,0,1
23021,0,1,1,0
23022,0,1,0,1
23023,1,0,1,1
23024,0,1,0,0
23025,1,1,0,1
23026,1,1,0,1
23027,0,1,1,0
23028,1,0,1,0
23029,0,1,1,1
23030,0,1,1,1
23031,1,0,0,0
23032,0,1,0,0
23033,0,0,0,0
23034,1,0,1,1
23035,0,0,0,1
23036,0,1,1,1
23037,0,0,1,0
23038,0,1,1,1
23039,0,0,1,1
23040,1,1,1,1
23041,0,0,1,0
23042,0,1,1,0
23043,0,0,1,0
23044,0,0,0,1
23045,1,0,0,0
23046,1,0,1,1
23047,1,1,1,1
23048,0,0,1,0
23049,1,0,0,0
23050,0,0,1,1
23051,1,1,0,1
23052,1,0,0,1
23053,1,1,0,1
23054,1,1,0,0
23055,0,1,1,0
23056,0,0,0,1
23057,1,1,0,1
23058,1,0,0,1
23059,0,0,1,0
23060,1,0,0,1
23061,0,0,0,0
23062,0,1,1,0
23063,0,1,1,0
23064,0,1,0,0
23065,0,0,0,0
23066,0,0,0,1
23067,0,0,1,1
23068,0,1,1,0
23069,0,0,0,1
23070,1,0,0,1
23071,0,1,1,1
23072,0,1,1,0
23073,1,0,0,1
23074,0,0,1,0
23075,1,1,0,0
23076,0,1,1,1
23077,0,1,0,0
23078,0,1,1,1
23079,1,0,0,1
23080,1,0,1,1
23081,1,0,1,1
23082,1,1,1,0
23083,1,0,0,0
23084,0,1,0,1
23085,1,0,0,1
23086,0,0,1,1
23087,1,0,0,0
23088,0,1,0,1
23089,1,0,1,1
23090,0,0,1,0
23091,1,1,1,1
23092,1,1,1,0
23093,0,0,0,1
23094,0,0,0,0
23095,0,0,1,1
23096,0,0,1,1
23097,0,1,1,1
23098,1,1,0,0
23099,0,1,0,0
23100,1,1,0,1
23101,0,0,0,1
23102,0,0,0,1
23103,1,0,1,0
23104,1,0,1,0
23105,1,1,0,0
23106,1,0,0,1
23107,1,0,0,1
23108,0,0,1,1
23109,0,0,0,1
23110,1,0,1,0
23111,1,1,0,0
23112,1,1,1,1
23113,0,1,0,0
23114,0,1,1,1
23115,1,0,1,1
23116,1,0,0,1
23117,0,0,0,0
23118,0,1,0,0
23119,0,0,0,1
23120,0,0,1,1
23121,0,0,0,0
23122,0,0,1,1
23123,0,1,0,1
23124,1,1,1,0
23125,0,0,0,1
23126,0,0,0,0
23127,1,0,0,0
23128,1,0,1,0
23129,1,0,1,1
23130,1,1,1,1
23131,0,1,1,1
23132,1,1,0,0
23133,1,1,0,0
23134,1,1,0,0
23135,0,1,0,1
23136,1,1,1,1
23137,1,1,1,1
23138,0,1,0,0
23139,1,1,0,1
23140,1,1,0,0
23141,1,0,1,1
23142,1,0,0,1
23143,1,1,1,1
23144,0,0,0,0
23145,0,0,1,0
23146,0,0,1,0
23147,0,0,0,1
23148,1,0,0,0
23149,1,1,1,1
23150,1,0,1,1
23151,1,0,0,1
23152,1,1,1,1
23153,0,1,0,1
23154,0,0,0,1
23155,1,0,0,0
23156,1,1,0,0
23157,0,1,0,1
23158,0,1,1,1
23159,0,1,0,0
23160,1,1,0,1
23161,0,1,1,0
23162,0,0,1,0
23163,0,0,0,0
23164,0,0,0,0
23165,0,1,0,1
23166,1,0,1,1
23167,1,1,1,0
23168,1,0,1,0
23169,1,0,1,0
23170,0,0,1,1
23171,0,1,1,0
23172,1,0,0,0
23173,1,1,1,1
23174,0,0,1,0
23175,0,0,1,0
23176,0,1,1,0
23177,1,1,0,0
23178,1,1,0,0
23179,1,1,1,0
23180,0,1,0,0
23181,0,1,0,1
23182,0,1,0,1
23183,1,0,0,0
23184,0,0,1,1
23185,0,1,0,1
23186,1,1,0,0
23187,1,1,1,1
23188,0,0,1,0
